label,pixel506,pixel507,pixel508,pixel509,pixel510,pixel511,pixel512,pixel513,pixel514,pixel515,pixel516,pixel517,pixel518,pixel519,pixel520,pixel521,pixel522,pixel523,pixel524,pixel525,pixel526,pixel527,pixel528,pixel529,pixel530,pixel531,pixel532,pixel533,pixel534,pixel535,pixel536,pixel537,pixel538,pixel539,pixel540,pixel541,pixel542,pixel543,pixel544,pixel545,pixel546,pixel547,pixel548,pixel549,pixel550,pixel551,pixel552,pixel553,pixel554,pixel555,pixel556,pixel557,pixel558,pixel559,pixel560,pixel561,pixel562,pixel563,pixel564,pixel565,pixel566,pixel567,pixel568,pixel569,pixel570,pixel571,pixel572,pixel573,pixel574,pixel575,pixel576,pixel577,pixel699,pixel700,pixel701,pixel702,pixel703,pixel704,pixel705,pixel706,pixel707,pixel708,pixel709,pixel710,pixel711,pixel712,pixel713,pixel714,pixel715,pixel716,pixel717,pixel718,pixel719,pixel720,pixel721,pixel722,pixel723,pixel724,pixel725,pixel726
1,0,0,0,0,0,0,0,0,0,0,0,41,239,253,158,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,180,253,201,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,181,253,253,85,0,0,0,0,0,0,0,0,0,4,135,183,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,252,252,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,249,252,231,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,219,252,252,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,118,254,238,96,0,0,0,0,0,0,0,19,127,254,173,0,0,0,0,0,0,0,0,0,0,0,0,0,154,253,253,238,193,110,20,20,20,80,80,159,253,253,53,0,0,0,0,0,0,0,0,0,0,0,0,0,44,229,253,253,254,253,253,253,253,254,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,214,253,254,131,51,253,254,253,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,253,252,233,30,51,252,253,252,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,233,255,253,153,193,254,253,254,253,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,11,71,72,71,20,41,253,252,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,210,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,255,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,90,228,251,253,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,109,171,234,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,253,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,253,232,0,0,0,0,0,0,0,0,0,0,0,0,63,157,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,123,252,252,231,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,252,252,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,218,252,252,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,253,252,56,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,6,110,253,252,252,252,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,252,253,196,142,252,252,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,204,252,174,28,22,252,252,62,0,0,0,0,0,0,0,0,0,0,0,28,218,253,252,146,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,128,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,111,254,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,248,254,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,254,233,28,0,0,0,0,0,0,0,0,0,0,0,0,22,246,254,244,48,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,108,253,253,255,234,137,175,255,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,221,246,253,196,82,194,253,221,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,150,253,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,60,234,252,252,253,252,252,252,253,252,252,252,253,252,252,252,135,28,0,0,0,0,0,0,0,0,0,0,191,252,252,252,253,252,252,252,253,252,214,139,28,103,177,252,253,133,0,0,0,0,0,0,0,0,0,0,255,253,253,253,254,253,253,253,239,150,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,3,169,241,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,254,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,237,241,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,91,254,252,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,254,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,254,252,75,0,0,0,0,0,0,0,0,0,0,0,0,0,172,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,112,252,253,201,4,0,0,0,0,122,243,253,253,253,100,9,0,0,0,0,0,0,0,0,0,0,0,0,79,247,253,198,0,0,0,36,131,247,253,253,251,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,253,241,107,70,199,223,253,253,253,213,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,20,0,0,0,0,0,0,3,207,254,254,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,180,224,0,0,0,0,0,0,69,254,254,232,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,254,245,56,0,0,0,0,41,231,254,252,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,56,253,242,101,115,0,0,177,219,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,204,242,0,0,0,137,244,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,249,61,0,39,255,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,72,232,194,28,0,0,0,0,0,0,0,0,0,0,0,37,215,252,122,0,0,0,0,0,0,0,0,0,204,254,156,13,0,0,0,0,0,0,0,0,0,0,2,123,254,254,72,0,0,0,0,0,0,0,0,0,155,240,254,236,134,100,22,14,2,0,0,0,2,14,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,201,253,247,78,0,12,84,237,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,253,228,0,64,198,252,252,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,250,253,246,193,233,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,77,254,254,254,254,254,248,180,0,0,0,125,254,254,55,0,0,0,0,0,0,0,0,0,0,0,0,0,77,254,254,254,254,254,27,0,0,0,0,64,248,254,55,0,0,0,0,0,0,0,0,0,0,0,0,0,77,254,254,254,201,16,2,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,191,25,0,0,0,0,0,0,0
1,0,0,117,253,216,47,0,0,0,0,0,0,0,0,0,119,253,253,253,53,0,0,0,0,0,0,0,0,0,0,18,226,253,210,18,0,0,0,0,0,0,0,0,153,253,253,253,110,0,0,0,0,0,0,0,0,0,0,0,118,253,253,182,86,86,49,0,0,0,0,57,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,16,206,224,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,253,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,197,239,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,181,252,83,0,0,0,0,217,252,252,253,210,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,253,191,15,0,0,110,233,253,253,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,252,252,222,217,217,253,252,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,18,253,253,65,0,0,0,0,0,0,15,221,253,253,253,244,57,0,0,0,0,0,0,0,0,0,0,0,18,253,253,168,66,8,31,7,66,93,205,253,253,253,246,98,0,0,0,0,0,0,0,0,0,0,0,0,4,81,253,253,253,207,226,206,253,253,253,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,85,249,254,254,250,171,253,254,254,254,255,254,254,254,180,63,0,0,0,0,0,0,0,0,0,0,0,0,98,254,224,75,52,0,114,240,254,254,254,254,254,254,254,241,168,0,0,0,0,0,0,0,0,0,0,0,98,254,254,204,180,180,253,254,254,247,198,75,142,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,68,163,233,253,253,213,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,77,156,156,236,253,253,253,253,253,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,253,253,253,253,253,253,238,203,130,234,231,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,41,230,253,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,229,253,188,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,193,253,216,15,0,0,0,0,0,0,0,0,0,0,201,253,147,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,34,252,189,4,0,0,0,0,0,0,0,0,0,0,158,253,252,252,168,2,0,0,0,0,0,0,0,0,22,245,253,117,3,0,0,0,0,0,3,45,138,233,253,255,253,253,98,0,0,0,0,0,0,0,0,0,0,80,240,252,169,47,47,47,89,161,170,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,139,253,253,253,253,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,170,253,253,253,253,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,253,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,211,253,253,253,119,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,79,238,253,253,217,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,216,253,253,244,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,174,253,253,245,103,0,0,0,0,0,0,0,0,0,0,0,0,161,253,253,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,37,246,254,121,0,13,150,252,224,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,254,233,15,33,220,254,246,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,254,247,197,254,254,255,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,191,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,191,0,0,0,0,0,0,0,0,64,255,255,255,255,255,255,255,255,255,191,128,128,128,128,128,255,191,191,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,255,255,255,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,33,254,135,0,0,0,0,0,0,80,232,232,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,254,123,0,0,0,0,21,148,245,246,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,225,225,103,66,90,148,239,254,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,252,252,252,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,237,252,252,212,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,153,226,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,23,88,88,88,19,0,0,0,0,0,0,0,0,0,0,122,253,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,253,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,69,238,253,236,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,166,239,253,237,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,253,253,172,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,105,253,253,168,0,0,0,0,0,0,0,163,253,240,37,0,0,0,0,0,0,0,0,0,0,0,0,0,92,250,253,223,46,0,0,0,0,0,26,221,253,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,253,253,183,6,0,0,6,50,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,173,254,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,236,255,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,234,254,187,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,30,205,254,202,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,195,254,239,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,254,249,87,0,0,0,0,0,0,0,0,0,0,0,0,208,254,253,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,244,253,227,83,0,0,0,0,0,0,0,42,156,248,202,16,0,0,0,0,0,0,0,0,0,0,0,0,254,254,243,233,150,109,58,26,37,58,140,244,254,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,253,68,222,254,253,254,243,254,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,29,220,254,218,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,254,254,215,124,76,76,76,76,76,76,76,95,159,181,243,243,60,0,0,0,0,0,0,0,0,0,0,36,231,254,254,254,254,254,254,254,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,39,250,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,163,253,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,253,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,253,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,254,198,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25,253,253,253,94,0,0,0,0,0,6,79,230,253,253,82,0,0,0,0,0,0,0,0,0,0,0,0,25,253,253,253,152,0,0,0,0,39,148,253,253,236,146,12,0,0,0,0,0,0,0,0,0,0,0,0,25,253,253,253,240,108,86,86,86,174,253,253,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,7,225,254,207,0,0,0,28,255,228,51,85,221,254,225,6,0,0,0,0,0,0,0,0,0,0,0,0,0,97,250,253,213,95,30,43,184,254,250,251,243,155,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,238,254,254,236,244,254,254,253,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,184,253,253,131,0,0,0,0,44,125,219,253,253,192,7,0,0,0,0,0,0,0,0,0,0,0,0,0,180,253,253,135,0,0,54,104,231,253,253,242,150,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,253,253,124,102,220,237,253,253,253,192,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,7,221,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,253,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,253,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,105,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,30,233,134,0,0,0,0,0,0,0,67,250,237,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,253,224,0,0,0,0,0,0,25,207,242,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,253,161,8,0,0,12,143,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,31,187,252,252,244,93,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,252,252,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,216,253,253,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,172,253,253,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,230,253,209,0,0,0,0,0,0,0,0,0,0,0,0,53,15,0,0,0,0,0,0,0,0,5,70,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,63,240,252,252,252,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,253,253,253,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,253,252,252,252,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,189,254,231,0,0,0,0,0,194,254,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,251,254,129,4,0,0,122,250,240,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,244,254,151,33,134,245,254,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,8,88,218,253,253,130,50,0,67,253,253,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,55,55,14,0,0,67,253,253,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,8,194,253,134,0,0,60,253,253,229,77,0,0,0,20,174,249,253,154,56,0,0,0,0,0,0,0,0,34,253,253,96,161,199,249,253,154,31,0,0,0,0,0,0,107,253,253,253,0,0,0,0,0,0,0,0,18,212,253,253,253,250,189,113,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,37,253,255,253,237,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,252,253,252,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,232,252,253,200,20,0,0,0,0,0,0,0,0,0,0,0,144,252,210,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,145,254,242,25,0,0,0,0,0,0,0,0,0,0,35,15,0,0,0,0,0,0,0,0,0,0,38,176,254,250,113,0,0,0,0,0,0,0,0,0,0,142,252,223,153,100,5,0,0,0,0,27,51,166,230,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,57,250,253,206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,253,253,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,251,248,108,1,0,0,0,0,0,0,0,0,0,0,47,242,253,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,109,251,254,35,0,0,0,0,0,0,0,0,0,0,0,0,41,31,0,0,0,0,0,0,0,0,5,102,254,254,239,26,0,0,0,0,0,0,0,0,0,0,0,138,245,242,118,0,0,0,0,0,29,138,234,254,254,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,46,254,254,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,254,254,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,254,254,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,169,254,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,164,254,254,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,145,254,254,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,255,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,220,253,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,243,253,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,4,154,254,234,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,8,176,254,247,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,254,254,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,218,254,234,33,0,0,0,0,0,0,0,0,0,0,0,0,128,254,220,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
